idx,x0,mB,x1,c,MnoDisp,Mabs,t0,z,model
354,0.00318904546878263,16.743164615723806,-0.4161869559045563,-0.022412836955213525,-19.31208772137578,-19.25809996812053,2458411.967619868,0.034908203512814755,SALT2
355,0.002620664340211048,16.956775201724252,-1.4336179120695898,0.02331842267902096,-19.02609696352081,-19.01806951176044,2458495.6983216726,0.03449641999008289,SALT2
356,0.00646387260875609,15.972752825429918,0.46017274329709035,-0.23600901380926934,-20.10525647840889,-20.10746383992559,2458435.854109602,0.0361675666546649,SALT2
357,0.002999567040636012,16.809510617354263,-0.14553267094849567,-0.01858749674743446,-19.337971578357408,-19.237732418270504,2458330.1055112113,0.03563630236932691,SALT2
358,0.0032499729670184994,16.71940149021029,2.1563957570705785,0.10116784162504383,-19.28432955112887,-19.39739232018866,2458369.4601618634,0.03676593184709722,SALT2
359,0.004926642906748064,16.269039489326087,1.7156530504432592,-0.022031187400320673,-19.609347324311663,-19.686773845182874,2458445.8594272174,0.03420273789270376,SALT2
360,0.003590139184876287,16.614156854110263,0.18980170466998506,0.005752118981923623,-19.30851633716954,-19.389524514411306,2458126.9761220226,0.034946110570304695,SALT2
361,0.0016681421164070449,17.44463838925335,-0.06528270882445762,0.18509815707227917,-18.709837305714693,-18.662626333673437,2458486.410515855,0.036609121849037765,SALT2
362,0.004569117739616083,16.351944699748422,-0.14108648708732788,-0.11665603089338594,-19.646431172782112,-19.6238454356348,2458388.326798431,0.0345110732758282,SALT2
363,0.001973493973259809,17.2613366698746,1.3671924330754552,0.1616150300255822,-18.98409736138026,-18.80694204797201,2458262.2197174737,0.03597433838873152,SALT2
364,0.0032131552097998135,16.732883657478013,1.6896990830165675,0.0650955081227632,-19.332223071624966,-19.301120163252392,2458295.200225864,0.03542514450785395,SALT2
365,0.0036323189503121027,16.60098260562363,0.1096264237066514,-0.10883167943306793,-19.65697034105933,-19.376047961544028,2458262.551745467,0.034530308200500556,SALT2
366,0.0026404228481326703,16.946782062691934,0.7504629212604254,0.09637404293921673,-19.10254668819026,-19.109775627614074,2458431.9078083504,0.035785601438665715,SALT2
367,0.0019488451939209638,17.27837385564518,-2.0300381361894946,0.06679172058402132,-18.80613545002023,-18.81115210211914,2458306.0879516117,0.03631894975992113,SALT2
368,0.004491322596846313,16.37031557759392,0.20703357089745897,-0.11963983189283203,-19.704534132237246,-19.67421458730981,2458469.8834510436,0.03559293380686741,SALT2
369,0.00418324877954767,16.447225590903034,1.2416792283747775,0.009833222947745905,-19.442968605139495,-19.539851012763645,2458296.6895665564,0.03468647468971965,SALT2
370,0.0032135123634832764,16.73478669248286,-0.3789553758227975,0.031523565964570115,-19.147993773822023,-19.26469204514871,2458249.7392960708,0.03488021846884957,SALT2
371,0.0024634740099163024,17.023161824638414,-0.48215198619538874,0.07472710914048258,-18.997930326340672,-19.057785645380868,2458308.7867087903,0.036179428336680426,SALT2
372,0.004762710049568731,16.306470741631966,0.1595493540082203,-0.13393961388988268,-19.742773357561493,-19.79311575306882,2458358.4739475287,0.03648324425391687,SALT2
373,0.004569412925447703,16.35125068018003,-0.31070762127676915,-0.16864910170324826,-19.785890463267748,-19.732901222830748,2458318.70151529,0.03623148427668265,SALT2
374,0.0050261699006729586,16.247313018348645,-1.265976166011715,-0.22239307457548316,-19.8208551978508,-19.85939299312903,2458484.7708278093,0.036599948006605154,SALT2
375,0.002931252437260177,16.835080008293215,-1.1566903052692106,0.006784455104561914,-19.11676695268909,-19.16682001190836,2458141.06858934,0.03491816638459222,SALT2
376,0.0031567859919794765,16.75434533875857,-0.681763190318747,0.014436764284735502,-19.159236150265592,-19.244203160425812,2458483.0913138273,0.03486564987680204,SALT2
377,0.00499675876548284,16.254274809420547,0.28477443701652533,-0.1353155786739973,-19.764624022639993,-19.75868000531107,2458227.946444176,0.0350919371134075,SALT2
378,0.0035292331996528903,16.631297098463286,1.599792727982739,0.03742490282069733,-19.406494211963416,-19.338719494938385,2458257.0071074734,0.034421682682805446,SALT2
379,0.003910611679343185,16.521233412154885,0.30644844741288896,-0.020169282817136813,-19.406214161400797,-19.454738549445448,2458450.592652669,0.03451389213417445,SALT2
380,0.003767204873507532,16.56230414225772,-1.0081673569546123,-0.08270546054952593,-19.418469010691318,-19.475157786562843,2458477.4808403277,0.035480181208383484,SALT2
381,0.0018137009814086322,17.35376081605802,-0.11340578528700007,0.18890255484458718,-18.69115807040266,-18.61785215170942,2458370.980674475,0.034446376382007995,SALT2
382,0.0029928466314477925,16.81153559306353,0.08414202799460108,0.06650484817274724,-19.10302116550499,-19.275974431409576,2458133.7818889497,0.036286115299478394,SALT2
383,0.007966321231348304,15.744633146647043,1.9024448051822127,-0.21826894491499985,-20.251488490813696,-20.32886718964947,2458178.3020679164,0.03605873152863249,SALT2
384,0.0025170738709327776,16.99882798436476,0.7050266849421923,0.09025442178605131,-19.115395105905492,-18.96467704989722,2458264.6218536994,0.034321136867579066,SALT2
385,0.003257264958592716,16.719203179360022,0.5309283227816127,0.07682418878071401,-19.133178836606767,-19.335886323159578,2458296.1113918065,0.03576202826755609,SALT2
386,0.003497974286778137,16.64269002179462,-0.4912629419845359,-0.05846910630657246,-19.414757712818496,-19.370129570967485,2458211.584403717,0.03508980646216942,SALT2
387,0.004270155988750545,16.423824957234814,0.8574425429625946,-0.17308521153808612,-19.963356435032818,-19.806592201150906,2458271.797895802,0.03868691949376921,SALT2
388,0.005138461736090045,16.222864271314897,1.1869596641185727,-0.15217541509879695,-19.943852980971723,-19.990401065451074,2458185.6347609055,0.03839079497659605,SALT2
389,0.0017269951063260762,17.40765987657658,0.06507936622102696,0.1425888107758828,-18.861524834245447,-18.862688768171203,2458239.921716284,0.039384979381471515,SALT2
390,0.0020781267833974654,17.208208759239294,-0.5668005637452757,-0.0292606106646456,-19.312496977951984,-19.051030242650388,2458428.031014897,0.03918954445353948,SALT2
391,0.005091675040387876,16.23327966012192,-0.19258564816182183,-0.1907198960174073,-19.871707762855987,-19.887933424771685,2458240.9010916743,0.03683887730128493,SALT2
392,0.0036037645263737434,16.607884964273673,2.0287851470423055,0.05033695016645388,-19.426022234013423,-19.594941762336383,2458513.491388012,0.038211655748817366,SALT2
393,0.0032340399400843777,16.728168548570046,-0.8011558648653151,-0.021485110108585392,-19.255279939549705,-19.42838501605077,2458436.1543516177,0.0374273139949666,SALT2
394,0.0018255106060268572,17.347104003051523,0.2997515000750419,0.15251299554224257,-18.863226917003406,-18.86497513604127,2458275.4927578364,0.0383703972427189,SALT2
395,0.0013293267242259817,17.689013284986096,0.434128668855057,0.2594938914546767,-18.54622668836348,-18.43971341670572,2458208.5616272246,0.036963222739082334,SALT2
396,0.0030686700457162484,16.782875127348763,1.8372481338242532,0.00280958346107126,-19.548395456251093,-19.38827129274669,2458179.0544330357,0.037672956846262685,SALT2
397,0.007621768608033663,15.792258008631313,0.3793957607365433,-0.29754182728924,-20.28709920236404,-20.413958340710494,2458192.2744587543,0.03826973629821831,SALT2
398,0.00209396226012602,17.199577445331965,-0.18330470438746646,0.054964846488089684,-19.101802688259642,-19.017626911747232,2458314.2009534654,0.03845860579496591,SALT2
399,0.002390019474040041,17.057141827240333,-2.6013407480261925,-0.0681976327183667,-19.149884664379286,-19.0820766128851,2458130.1789346067,0.03713753920132638,SALT2
400,0.0029746849266625497,16.818737504142906,-0.736556673917574,-0.06363267807928324,-19.39662504214241,-19.34343905831486,2458322.0583929005,0.03752178094265129,SALT2
401,0.00458135781735937,16.349049200641442,-0.5192550058980819,-0.13488642480609,-19.650712786640586,-19.86623946717596,2458391.067652253,0.0384256123553668,SALT2
402,0.0028425203390551575,16.867231883204255,0.6463103789702906,0.038721556773290755,-19.268936486344483,-19.276875578992726,2458419.7717817575,0.03721904211008037,SALT2
403,0.0062760012486027545,16.00464573420162,-0.20841481294484182,-0.2611266862391217,-20.090498594292328,-20.149110134791407,2458299.7745662974,0.03738039884467035,SALT2
404,0.0034228380502328327,16.66552032449658,0.6496061329747195,-0.048830139992542924,-19.544222668053052,-19.499079499363635,2458260.353211606,0.03756256362455651,SALT2
405,0.002604975467875438,16.961148883169898,1.30505552049615,0.07008707167433581,-19.26270445488372,-19.291477585757676,2458358.803675681,0.03907366903238921,SALT2
406,0.0027420263774737227,16.907445158327604,-1.230331263779979,-0.057888786562942954,-19.30946652409188,-19.211987365090295,2458494.124559491,0.03680947002361956,SALT2
407,0.0034953030110197844,16.642122940441148,1.1757705302363253,-0.07475384588560229,-19.699260196467993,-19.582016656822553,2458427.2752463683,0.03857828071831589,SALT2
408,0.0018047960771802034,17.360823919412294,-0.8429652174378717,0.10752772307277346,-18.844455346833264,-18.81906257965065,2458454.996745682,0.03782083117681734,SALT2
409,0.004009755557386593,16.493654727054356,-0.057864669010595234,-0.11848793460081018,-19.66383257305046,-19.756877901013127,2458124.973618938,0.03903704700562323,SALT2
410,0.0027972969043135554,16.884796316592585,0.5699419987285773,0.009046674474229514,-19.351394368647394,-19.31618703557932,2458433.668346449,0.0381801059431029,SALT2
411,0.0016096098632364365,17.484574990477068,-1.4167728061112352,0.16137601139027716,-18.595092507390348,-18.636235228151637,2458187.9265464535,0.03683222166463361,SALT2
412,0.003742694195330838,16.56823735739476,1.0135574716374123,-0.03815066037347445,-19.561652968941576,-19.598017206333022,2458241.1682452625,0.03759043717154605,SALT2
413,0.0037164431575505866,16.576617186854914,-0.01650429967216892,-0.05858059535960709,-19.481573886879705,-19.548466551448143,2458419.376961929,0.036902883045679215,SALT2
414,0.003539488365322874,16.62984414238402,-0.27900847353451974,-0.03782030377316892,-19.379656747249147,-19.516341497036915,2458391.285760599,0.037253739363989014,SALT2
415,0.004044066554703735,16.483933107121665,0.8350284937038054,-0.09736881679220227,-19.722544705029257,-19.758509451511095,2458467.7501843823,0.03889586268619829,SALT2
416,0.004081611714783615,16.47447799876154,-1.1293919916609119,-0.1567781815626349,-19.634011833092583,-19.70814523505615,2458214.962033282,0.03786725049277075,SALT2
417,0.003149675832307373,16.754150067813868,1.6373262238812096,0.11279189535151857,-19.175171911834955,-19.36298832083746,2458346.270768583,0.03677161445891916,SALT2
418,0.002554717321358564,16.983989315786378,-0.5830424634411855,0.03313904605822135,-19.114350589541477,-19.208928366392286,2458219.6311701383,0.038042358318422426,SALT2
419,0.0030434357920011167,16.793095369436898,0.6514593523012306,-0.04394933587237473,-19.529161274625558,-19.45432507099634,2458470.1635716558,0.03898267550014726,SALT2
420,0.002052268820447441,17.22023457825767,1.1032025253724587,0.07676526893243531,-19.21348217437323,-19.048177069030206,2458382.9975037184,0.03935083656865563,SALT2
421,0.002401256344485528,17.05076488003057,-0.2652413786125258,0.07981549440720508,-19.012325370050032,-19.07638090863843,2458137.5670850207,0.03693702570807951,SALT2
422,0.0024505282307510936,17.02815853744545,0.607341196691078,0.07276044694235216,-19.156632724584707,-19.237523217881993,2458460.064682834,0.03930276660168767,SALT2
423,0.0017202794615829005,17.412666306103,-0.3616162658971812,0.10479447875171743,-18.920423853972753,-18.796083770293002,2458263.268852132,0.03831320741405865,SALT2
424,0.0027948125898147724,16.886020833693827,0.17978775412198755,0.02449427710416282,-19.248282749747112,-19.28519154405267,2458485.269552059,0.03767407067739165,SALT2
425,0.002268906759212367,17.11328368784486,-1.378332411902623,-0.011849410896592995,-19.144228763138038,-19.079045538661884,2458325.009026694,0.03803232749766069,SALT2
426,0.00362352571255727,16.603987207859795,0.07516963254155941,-0.0682666419566657,-19.524812737657793,-19.645090706141975,2458487.4098391575,0.03901162322076974,SALT2
427,0.0018091468392992297,17.35915884428881,-1.6090881383946714,0.033434470315441576,-18.969776858304577,-18.86175546722149,2458133.459465065,0.038522579926607146,SALT2
428,0.0026993799449766985,16.924678132171508,-2.0712184038052124,-0.08262535464408827,-19.269390411695063,-19.310600918688078,2458135.2574073863,0.03877126362136258,SALT2
429,0.003234899418345456,16.726784164110178,0.8206008394109926,0.001525413798128667,-19.410095843605212,-19.408663321195615,2458323.984966237,0.03707479405333624,SALT2
430,0.0023850168822760146,17.057204666214407,0.7248710424589389,0.10141044360421768,-19.083154563470615,-19.082910582865335,2458407.894817919,0.03715247649506496,SALT2
431,0.0028298632898800017,16.872753308375195,-0.4142321486939491,0.05017817756662007,-19.084498199801228,-19.30929887071136,2458361.491089288,0.03785755992584637,SALT2
432,0.0015811400332302402,17.504556647806243,-2.184419282946823,0.1436057622563072,-18.543402812664898,-18.675768698705898,2458343.1724349656,0.037828270982461935,SALT2
433,0.0022647839131969836,17.113301976684415,1.003890324669254,0.08248225168924463,-19.18163285740116,-19.10859818062504,2458209.2634251923,0.038539597195814644,SALT2
434,0.003168702230351661,16.749753652922323,0.08180984383952654,-0.03906431400984698,-19.434076259814443,-19.426019828964108,2458202.925617578,0.03775117225404246,SALT2
435,0.0018235004096490643,17.34706546994715,0.6740273457308565,0.2017246150672953,-18.76115026170608,-18.9191049006249,2458223.5488930596,0.03931136629820746,SALT2
436,0.0025619414364965215,16.981129298561683,-0.8174350118758009,-0.004927001697589694,-19.20102495666612,-19.184817288297907,2458243.733573774,0.03758524787606788,SALT2
437,0.002932742996542795,16.833827881915447,0.03000193037066642,-0.0326013165648912,-19.406535802949087,-19.28969681640226,2458476.384529871,0.03687708947663941,SALT2
438,0.003980287192457993,16.500620015246337,0.2967264947949807,-0.1730789928691724,-19.88483666788763,-19.72833708185232,2458213.111437252,0.038661625265931344,SALT2
439,0.00218949884122689,17.15076827636778,0.2035943055132565,0.07092600093648305,-19.105866485832237,-19.094313545753625,2458374.286002564,0.03894186719442322,SALT2
440,0.0024607192866852447,17.024259199406984,-0.11126672681475881,0.061017026916356326,-19.092890210755492,-19.152368158067713,2458296.6444642795,0.037765623376035305,SALT2
441,0.0020515679901870433,17.222399711613928,-0.9624505330911913,0.008978722159601417,-19.137072716508246,-19.014796858061533,2458508.6515544625,0.03880457798058776,SALT2
442,0.00422432109316117,16.43681440392525,-0.8280091274195726,-0.1686758928326468,-19.71355234976294,-19.685244050257015,2458192.426432045,0.036852847215367905,SALT2
443,0.0027505895067364166,16.903126300927436,0.4503799151648175,-0.03813976369179147,-19.482773906351607,-19.348438145251887,2458181.2467856514,0.039055089693829766,SALT2
444,0.0027053062960914914,16.92132709347173,0.25737768307640707,0.016659796114780235,-19.283737775626403,-19.318225312397658,2458496.570385215,0.03884554570400922,SALT2
445,0.0033862061292396586,16.677625132504946,-0.3541833518486198,-0.09220160489388063,-19.539835168503085,-19.584293557953313,2458333.0494214045,0.03923659749756868,SALT2
446,0.003815597978042069,16.546931579643665,0.15617416191025932,-0.15291724172375531,-19.801871604438304,-19.717000052304268,2458356.49436221,0.03927197921717651,SALT2
447,0.003026963138484096,16.79888632382937,0.856897419428481,-0.009145552178770508,-19.44867352700915,-19.342988710509218,2458327.308024919,0.03718180459356264,SALT2
448,0.0022884508161997554,17.101098475801003,1.3279746051730585,0.13142647997770293,-19.073368724074218,-19.04492433606615,2458262.872778548,0.03725101965619701,SALT2
449,0.004704958540012579,16.319537576790722,0.1514249724909214,-0.1471859393268455,-19.783216159695698,-19.807633636824775,2458477.0947151016,0.036937446877088435,SALT2
450,0.0021219241466699434,17.185513377535663,-0.7290973514112565,0.05071659303400853,-19.03872698526867,-19.079515714965904,2458235.931738317,0.039291282502890275,SALT2
451,0.003562177957704309,16.621833391896132,0.8629669504063923,-0.07769469226796137,-19.664699012086025,-19.544415048313834,2458463.45859836,0.03759033398574686,SALT2
452,0.00242616066270631,17.039573424444274,0.16222416334508669,0.03602999728442122,-19.209613221392516,-19.22556824367147,2458423.552081735,0.0392932631231818,SALT2
453,0.0028535365459473167,16.863255010700986,0.44031772160111865,0.023490048533044473,-19.28790921867893,-19.359410583004145,2458464.6626776834,0.03855281489847405,SALT2
454,0.003259923169418141,16.71857089909785,0.5205859115301781,-0.04949707327144515,-19.528253340613293,-19.446525771076544,2458472.5969688976,0.03757093071935199,SALT2
455,0.003447843662549806,16.65812736913743,-0.4981810180864273,-0.09199353756793188,-19.519022371893637,-19.480129364281392,2458482.389145797,0.03712152747477996,SALT2
456,0.002402456912509536,17.05062604548977,-0.37268515774662725,0.02199912496949274,-19.178768824636236,-19.16386400704991,2458324.3790526763,0.038411866149980614,SALT2
457,0.0017248781156015203,17.411021938649153,-1.8588241553954958,0.039937145839312405,-18.91440191745503,-18.838809839028134,2458279.729681318,0.03902479635116349,SALT2
458,0.0027199080905766773,16.91504929041512,0.687257197565104,0.043205979845678394,-19.26059243692353,-19.2117057099834,2458314.887425967,0.03693055281624257,SALT2
459,0.0035163798123964136,16.6368404865418,-0.1256656274537409,-0.04314370590069655,-19.417834904978765,-19.4965496591519,2458158.129730632,0.03704060545163624,SALT2
460,0.0030370646648497077,16.79584679483537,0.1316851395124664,-0.003648315785897869,-19.329887982783678,-19.351091670910645,2458123.3166098795,0.03726631633542276,SALT2
461,0.004229427316504158,16.436113137059735,-0.33110637832780204,-0.10050213820362548,-19.569121318855288,-19.69615804563454,2458361.496445848,0.03702202358060672,SALT2
462,0.0024413310781393753,17.034105915810926,-2.2615797143395135,-0.029599222467187117,-19.07629079931697,-19.089491006447275,2458480.0727525763,0.03687828399860065,SALT2
463,0.0027698029444997684,16.896120625035067,-0.2843508261193242,-0.01904326300910135,-19.319967686928866,-19.36026396752645,2458262.77340707,0.03913948391176894,SALT2
464,0.0022143463027963846,17.139157282426652,-1.2086008018565688,0.0891970322440075,-18.850806403526143,-19.076860309731337,2458152.358966108,0.03843816318607955,SALT2
465,0.002859240752169067,16.8614840262562,-1.0543184768099974,-0.11130878801848164,-19.501793698836615,-19.39441310735035,2458262.8467677142,0.03913094110051533,SALT2
466,0.0019640875233045514,17.268066776392704,0.7406966917032177,0.0968831800810141,-19.09958123456415,-18.947672044224472,2458135.7418575375,0.03843336274519922,SALT2
467,0.002565641367752298,16.97905147059195,-0.02417442291397228,0.024408248882871478,-19.21999808754871,-19.169672074120395,2458507.0066213463,0.03729615501853173,SALT2
468,0.002670866008683526,16.935288191473724,0.218947629557596,-0.011504702533436113,-19.36676592939052,-19.318271266221657,2458341.2248705137,0.03908999811590356,SALT2
469,0.002114031698353544,17.189492516011008,-0.39247745845871296,0.023824280611435628,-19.170268738976485,-18.98754306352882,2458290.5516921305,0.03777253409424941,SALT2
470,0.004256425016729144,16.427340942680832,2.018077035403635,-0.01293205237882831,-19.623124497373652,-19.699090060116372,2458385.8101217677,0.03692518706248681,SALT2
471,0.003047377684992122,16.79243169391262,-0.5386787131127271,-0.0605447571286054,-19.41463497279091,-19.35469063152828,2458132.9991459833,0.03726938858670897,SALT2
472,0.0023869983647683874,17.05698747918517,0.24658632364604155,0.06858200579297302,-19.119243169126303,-19.166420646805417,2458327.9352103607,0.0385656413090538,SALT2
473,0.003690971428147144,16.584100943514915,-0.7256298339126087,-0.10974393443918694,-19.542898033456844,-19.559251337179415,2458385.930016717,0.03720644140470848,SALT2
474,0.0021016438632485415,17.1937777671437,1.1956938669371187,0.12597946914102243,-19.07194758773753,-19.030079695946903,2458272.1531951404,0.03857340512154994,SALT2
475,0.0025767910915154577,16.974931944491082,-0.9912429890706859,-0.02144906524980013,-19.228554597349227,-19.168635971276608,2458508.135510804,0.03721003899487231,SALT2
476,0.003427734265533216,16.664371770732266,0.128836068369027,-0.04791243523150216,-19.46843418376335,-19.558799587628993,2458443.524471613,0.03856155096295562,SALT2
477,0.0026774936571908386,16.932982702790063,-0.45008528993159946,-0.03587440184899621,-19.349597806813577,-19.297336411396685,2458130.5855575493,0.03868522046274629,SALT2
478,0.0018381019754358978,17.34062861994174,-0.47337923147152555,0.11910877379737628,-18.859844466644024,-18.920831388291784,2458152.8604025356,0.03922853952802078,SALT2
479,0.0015300877981709214,17.53872003947792,0.7817056502125785,0.13082467470636064,-18.998780137126495,-18.832514229255995,2458382.671634067,0.04120368681970069,SALT2
480,0.002751515141223072,16.903187448621487,-0.12623579147785102,-0.032019338636515626,-19.382835693173124,-19.419824025547406,2458499.2760107373,0.04032438179743504,SALT2
481,0.0028107327946512183,16.87922109748319,0.9940269954355,0.005924062813359662,-19.420568146189837,-19.516731960983115,2458404.7263429235,0.041661618240674714,SALT2
482,0.0016977309299496836,17.427049386373405,0.24479685217612818,0.05375054901555089,-19.165548585944844,-18.90271173349361,2458496.650413697,0.04044634807185843,SALT2
483,0.002224010700044601,17.132224132230544,1.2430005148363779,0.13013032185368165,-19.065540991778388,-19.18972548128928,2458439.599396048,0.0403052265644837,SALT2
484,0.0019831514701661728,17.259523041739218,-1.8833750213023532,0.042931207934494814,-18.90156643531129,-19.117497475024127,2458280.0427528825,0.041310439843508885,SALT2
485,0.0021609661778842584,17.16538186348723,-0.4315940229809762,0.07486993282263057,-19.004560117652428,-19.126403600768445,2458160.6571883974,0.03976477061897637,SALT2
486,0.0016248261956660786,17.47289017778648,0.5009368539558283,0.1805761860885502,-18.803302511421858,-18.881874653411092,2458392.3544584485,0.04090130193503518,SALT2
487,0.001965693789979687,17.267853535378215,0.42410892442005516,0.044026946378102186,-19.221174664737944,-19.065345449294462,2458318.0158929415,0.04050860831188564,SALT2
488,0.003105551435248582,16.77145608680085,0.11393061131401286,-0.0660499305854504,-19.52328101769169,-19.566348942003504,2458422.067142222,0.04059217066693607,SALT2
489,0.0023027648470223118,17.095652305322805,0.8613339502133547,0.04418863494263989,-19.281878627944923,-19.27213926777364,2458351.7491928954,0.041140298409342434,SALT2
490,0.0020956772509997984,17.198981697397727,-0.35796379178320864,0.0025672844709440593,-19.241826363196058,-19.091622125230742,2458371.0505171665,0.03974374319748007,SALT2
491,0.0019222520850871862,17.29321169287865,-1.341094130453287,0.030300947483179193,-19.017132147586842,-19.056960867046772,2458220.8569136877,0.04081737183442824,SALT2
492,0.0009949183337314561,18.003275180701493,-0.27168649733720684,0.2878108218005716,-18.358525720740797,-18.319904733260827,2458361.4182888404,0.04032742114915304,SALT2
493,0.003130326189914727,16.761915043803484,1.261816113061931,-0.05041621642923282,-19.634910759200032,-19.610529787863854,2458218.679356771,0.04122599880238718,SALT2
494,0.001846623701263487,17.336314335305765,-0.9001971327583244,0.07405282037512231,-18.941520598256325,-19.01286751172257,2458276.0915734386,0.0407992871764345,SALT2
495,0.002128917536252441,17.181718102728226,-0.30703586158939405,0.04819179214510587,-19.105740943833997,-19.137763653782255,2458160.1846392136,0.04026074233249785,SALT2
496,0.0034186697360608677,16.66751794213273,-0.5250712309157204,-0.07311006357328309,-19.455982517228335,-19.6265242323721,2458363.3058543378,0.03980495908665889,SALT2
497,0.0027797321389060273,16.891886959446186,0.2528350354877274,0.0007961537032282109,-19.332897778493848,-19.435357319706412,2458431.3796461215,0.040400826772545556,SALT2
498,0.002496257084015454,17.009509374916554,-1.1786776955664147,-0.00981289353682787,-19.165787795432806,-19.294561905826622,2458181.4587164284,0.03998404061139289,SALT2
499,0.001746720335552837,17.395998144427026,-0.43169637587057597,0.11696479890982531,-18.87241000360018,-18.93986030917335,2458371.8877082467,0.04055683566302941,SALT2
500,0.002436239314330946,17.03447651927622,0.9345431496801317,0.02822577309649198,-19.34223533920533,-19.317416592355567,2458170.948363568,0.040848797643699294,SALT2
501,0.0011175393638594357,17.878135254395314,-0.5414102016630982,0.2572159551771846,-18.416801688465984,-18.49792763752852,2458158.2555314135,0.041292753642803104,SALT2
502,0.0017726450954455206,17.380024996322774,-0.12378804557396937,0.0994448557479079,-18.970512271426962,-18.90093360395869,2458429.520639527,0.03957250995681955,SALT2
503,0.003219432876105381,16.731702401830574,-0.16296671734800608,-0.1466219937240115,-19.737431097870953,-19.66520939346403,2458229.675077701,0.04167947881266857,SALT2
504,0.0022704342286969195,17.111518538994833,0.29222027341278123,0.03328089873988232,-19.2364420971333,-19.216121518953777,2458479.249501518,0.04040798179252869,SALT2
505,0.0034106365372512867,16.669617408394796,0.11686004954444831,-0.07961851998999618,-19.56628294118482,-19.676961228657273,2458215.7033421258,0.040751804847223655,SALT2
506,0.002508844527506271,17.003531281499058,-0.5653402879393671,-0.06834520392736575,-19.43538795481649,-19.404449698417537,2458408.33238031,0.041886229761432456,SALT2
507,0.003075867189157944,16.78152770538004,-0.12989107822725832,-0.12274301752245552,-19.66710558105117,-19.59605174012272,2458143.845638703,0.0413207660031401,SALT2
508,0.002620617021131286,16.95644863941519,-0.7042683766324814,-0.0321481337617842,-19.302315419149693,-19.400345476209363,2458449.147108495,0.040938443384773045,SALT2
509,0.002762197855133535,16.898766742116926,0.23668594460462491,0.0037516879521699467,-19.321359483762787,-19.414932506533027,2458241.2305142744,0.04015669712130948,SALT2
510,0.0024826665358545484,17.01557700334712,-2.1003796768035348,-0.07954255405812408,-19.25563092243596,-19.375390576185634,2458499.5378604904,0.04156886231245285,SALT2
511,0.0012096536855752587,17.79319671178977,-0.6361956663850252,0.217723350308845,-18.527499010086633,-18.60113360433517,2458346.053294596,0.041631404688100934,SALT2
512,0.0020136111197937485,17.24262506956781,-0.9605773680698567,0.02810795479376831,-19.077288298372583,-19.079881624290834,2458432.9601944727,0.040315274804511414,SALT2
513,0.002153233324913365,17.169177838840497,0.0669255151885527,0.04293952892227681,-19.174582390839372,-19.195605283022644,2458480.404529299,0.04108498317983786,SALT2
514,0.0020353350526428164,17.231481845642723,-2.009682238836711,0.013920081031259624,-18.974949352205737,-19.16777772229879,2458185.719207446,0.041723247566651446,SALT2
515,0.0010534311204420071,17.941013659811535,0.2878841872066755,0.28266379340129516,-18.453022138722268,-18.42611613100849,2458226.0473305546,0.0411281242619324,SALT2
516,0.0055914258971062536,16.130115196184395,0.057604845637619244,-0.25122590969568864,-20.096662808924034,-20.179412385353196,2458270.367146482,0.04008179848951574,SALT2
517,0.0024416459141461963,17.032595801268,0.3327233654618099,0.02088010249574234,-19.28103862943052,-19.25698556955484,2458182.14140449,0.0397255573105078,SALT2
518,0.001960621459522697,17.271264057074745,-0.6792352355856758,0.060562751971561336,-19.014800588579273,-19.100792442731578,2458210.782660664,0.04121884014650999,SALT2
519,0.0021751341351027844,17.157987962013664,0.0041412811731270285,0.07848897115516484,-19.054202898908176,-19.15551801520781,2458138.014083076,0.04015322409421967,SALT2
520,0.0038011453288133525,16.54990450544049,1.4572556817014384,-0.14867468442007106,-19.970705629832807,-19.8526107978938,2458417.6047026427,0.041784017152689826,SALT2
521,0.0030232880911073255,16.800423222133222,-1.0724463057249274,-0.15050061003393586,-19.622278932095035,-19.502482042248616,2458310.830142959,0.03996317978644043,SALT2
522,0.0029246487275822776,16.836463660688946,0.575921234721998,-0.0050566939153339945,-19.396501935061313,-19.542439560940934,2458344.846501676,0.04134523266803224,SALT2
523,0.0033175457135359914,16.699613598212963,-1.2218369112922578,-0.15336190189634114,-19.6103458424717,-19.695880798959415,2458331.762363604,0.04165307634587824,SALT2
524,0.0026123439754577693,16.95936461128001,-0.36065937163659,-0.08900124752482502,-19.528882603951303,-19.376526253039636,2458313.215507186,0.040557423750113765,SALT2
525,0.0028707533020735625,16.856808796431814,0.3846145622433455,-0.005000682305786756,-19.369543180471933,-19.42191396986512,2458426.0530351857,0.03953291950316687,SALT2
526,0.0017681667618449023,17.383604608417485,-0.6567297035530709,0.026139320284026404,-19.12600651513101,-18.99070223888846,2458499.715901616,0.04126034070698471,SALT2
527,0.002190759277724988,17.151008021886597,-0.9444018602615885,0.04233204519220122,-19.03490344970506,-19.149241254268944,2458268.3452849877,0.03991570189983763,SALT2
528,0.00280590867652002,16.88100187098913,1.0279448926184183,0.028361894970490832,-19.35488429665421,-19.40998306073229,2458370.7330759093,0.03975052388581403,SALT2
529,0.0026844043639517854,16.929899284751507,-0.35852165812830317,-0.07909603693456074,-19.498089427799624,-19.418281763099866,2458472.7717334772,0.04078102631787511,SALT2
